"ORIGIN","DEST",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","SLC",
"SFO","ATL",
"SFO","ATL",
"SFO","LAX",
"SFO","LAX",
"SFO","MSP",
"SFO","SEA",
"SFO","SEA",
"SFO","SLC",
"SFO","LAX",
"SFO","DTW",
"SFO","JFK",
"SFO","SLC",
"SFO","ATL",
"SFO","ATL",
"SFO","LAX",
"SFO","LAX",
"SFO","MSP",
"SFO","SEA",
"SFO","SEA",
"SFO","SLC",
"SFO","LAX",
"SFO","DTW",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","HNL",
"SFO","BUR",
"SFO","DEN",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAX",
"SFO","ONT",
"SFO","PHX",
"SFO","SAN",
"SFO","SAN",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","DEN",
"SFO","DEN",
"SFO","DEN",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","MDW",
"SFO","ONT",
"SFO","ONT",
"SFO","ONT",
"SFO","PHX",
"SFO","PHX",
"SFO","PHX",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","DEN",
"SFO","DEN",
"SFO","DEN",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","MDW",
"SFO","ONT",
"SFO","ONT",
"SFO","ONT",
"SFO","PHX",
"SFO","PHX",
"SFO","PHX",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","DEN",
"SFO","DEN",
"SFO","DEN",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","MDW",
"SFO","ONT",
"SFO","ONT",
"SFO","PHX",
"SFO","PHX",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","DEN",
"SFO","DEN",
"SFO","DEN",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","MDW",
"SFO","ONT",
"SFO","ONT",
"SFO","PHX",
"SFO","PHX",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","BUR",
"SFO","DEN",
"SFO","DEN",
"SFO","DEN",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAS",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","LAX",
"SFO","MDW",
"SFO","ONT",
"SFO","ONT",
"SFO","ONT",
"SFO","PHX",
"SFO","PHX",
"SFO","PHX",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","SAN",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","MIA",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","ORD",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","DFW",
"SFO","BUR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","OTH",
"SFO","MFR",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","OTH",
"SFO","ACV",
"SFO","SBP",
"SFO","SBP",
"SFO","BUR",
"SFO","SBA",
"SFO","LAX",
"SFO","MRY",
"SFO","RDD",
"SFO","EUG",
"SFO","SNA",
"SFO","RDM",
"SFO","LAX",
"SFO","SLC",
"SFO","FAT",
"SFO","LAX",
"SFO","LAX",
"SFO","SMF",
"SFO","RNO",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","SBA",
"SFO","SBA",
"SFO","BUR",
"SFO","BOI",
"SFO","BOI",
"SFO","RDM",
"SFO","LAS",
"SFO","PHX",
"SFO","LAX",
"SFO","BFL",
"SFO","ONT",
"SFO","TUS",
"SFO","FAT",
"SFO","LAS",
"SFO","SAN",
"SFO","PDX",
"SFO","PSP",
"SFO","LAX",
"SFO","PDX",
"SFO","SAN",
"SFO","SEA",
"SFO","STS",
"SFO","RNO",
"SFO","RNO",
"SFO","SMF",
"SFO","ACV",
"SFO","TUS",
"SFO","SBP",
"SFO","FAT",
"SFO","EUG",
"SFO","SNA",
"SFO","SEA",
"SFO","RDD",
"SFO","MRY",
"SFO","SBP",
"SFO","RDM",
"SFO","ACV",
"SFO","SLC",
"SFO","MFR",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","SBA",
"SFO","SBA",
"SFO","BOI",
"SFO","BOI",
"SFO","RDM",
"SFO","LAS",
"SFO","PHX",
"SFO","LAX",
"SFO","ONT",
"SFO","TUS",
"SFO","FAT",
"SFO","LAS",
"SFO","SAN",
"SFO","PDX",
"SFO","PSP",
"SFO","LAX",
"SFO","PDX",
"SFO","SAN",
"SFO","SEA",
"SFO","RNO",
"SFO","RNO",
"SFO","SMF",
"SFO","ACV",
"SFO","TUS",
"SFO","FAT",
"SFO","EUG",
"SFO","SNA",
"SFO","SEA",
"SFO","RDD",
"SFO","MRY",
"SFO","SBP",
"SFO","RDM",
"SFO","ACV",
"SFO","SLC",
"SFO","BUR",
"SFO","EUG",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","STS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","SMF",
"SFO","BUR",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","PDX",
"SFO","BUR",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","STS",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","FAT",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SLC",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","OTH",
"SFO","MFR",
"SFO","SAN",
"SFO","ONT",
"SFO","BUR",
"SFO","PDX",
"SFO","TUS",
"SFO","LAX",
"SFO","STS",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SNA",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","RDM",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","MFR",
"SFO","ACV",
"SFO","SBP",
"SFO","SBP",
"SFO","SBA",
"SFO","LAX",
"SFO","RDD",
"SFO","EUG",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","EUG",
"SFO","RDD",
"SFO","LAX",
"SFO","SBA",
"SFO","RDM",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","ACV",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","MFR",
"SFO","ACV",
"SFO","SBP",
"SFO","SBP",
"SFO","SBA",
"SFO","LAX",
"SFO","MRY",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","ACV",
"SFO","OTH",
"SFO","MFR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","EUG",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","BUR",
"SFO","PDX",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","OTH",
"SFO","MFR",
"SFO","RDD",
"SFO","EUG",
"SFO","SNA",
"SFO","RDM",
"SFO","LAX",
"SFO","TUS",
"SFO","SLC",
"SFO","FAT",
"SFO","LAX",
"SFO","LAX",
"SFO","SMF",
"SFO","RNO",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","BUR",
"SFO","PDX",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","BFL",
"SFO","ACV",
"SFO","LAS",
"SFO","MFR",
"SFO","PHX",
"SFO","SAN",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","TUS",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","MRY",
"SFO","LAX",
"SFO","SBA",
"SFO","BUR",
"SFO","SBP",
"SFO","OTH",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","STS",
"SFO","PDX",
"SFO","RNO",
"SFO","PSP",
"SFO","SEA",
"SFO","FAT",
"SFO","LAS",
"SFO","BOI",
"SFO","BOI",
"SFO","SAN",
"SFO","ONT",
"SFO","EUG",
"SFO","RDM",
"SFO","ACV",
"SFO","LAS",
"SFO","PHX",
"SFO","SAN",
"SFO","SBA",
"SFO","SEA",
"SFO","TUS",
"SFO","RNO",
"SFO","SMF",
"SFO","LAX",
"SFO","LAX",
"SFO","FAT",
"SFO","SLC",
"SFO","LAX",
"SFO","RDM",
"SFO","SNA",
"SFO","EUG",
"SFO","RDD",
"SFO","LAX",
"SFO","SBA",
"SFO","SBP",
"SFO","SBP",
"SFO","ACV",
"SFO","MFR",
"SFO","BUR",
"SFO","PDX",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","LAS",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
"SFO","SNA",
"SFO","EWR",
"SFO","EWR",
"SFO","DEN",
"SFO","ORD",
"SFO","ORD",
"SFO","BOS",
"SFO","ORD",
"SFO","IAH",
"SFO","DEN",
"SFO","IAD",
"SFO","HNL",
"SFO","IAH",
"SFO","LAS",
"SFO","ORD",
"SFO","IAH",
"SFO","IAD",
"SFO","IAH",
"SFO","EWR",
"SFO","DEN",
"SFO","EWR",
"SFO","DEN",
"SFO","IAH",
